first	second	opt	dist	bytes
10111101100011011000001101110000100	11010110101001111001000110011010000	16	16	562615552
11011001010011100011110100010011000	11001101001101111000001111000011000	14	14	367411384
11110010001101100011100110110001000	11110010110011000100111100001100100	20	20	977572632
11101100010111011000010011100101000	11101100111000100100110011110010000	13	13	194436024
11110010110001100101011000101100100	11001111010010010011001100111001000	16	16	557543632
11101010010011001111001010011100000	11011000111101010011001011000100100	12	12	103515688
10111110001011001001100101001100100	11111100011000101100011101000101000	19	20	1020136232
11101000111001001100101101100010100	11101100101100011011000011001101000	13	13	241067312
11010100111100101110000111000011000	11100111010010010011010011010010100	18	18	968461512
11011000111101010110001100101001000	10111010100110011001001011101001000	14	15	320569408
11110000111001110100011010010100100	11100100111110001110000100110110000	10	10	33772040
11100110101001101000110011010010100	11111010001101010110000110001101000	17	17	786787000
10111111000100110100011000101101000	11101101000111001011000101010010100	19	20	990982056
11101111100001000111001001011100000	11011011000011111110001001100000100	19	20	993807224
11101100001110001110101100100010100	11111100010110000100111110000101000	15	15	414633104
10111010001110011100010101001010100	11111111110001000000101101000011000	15	15	426582136
11011000111010010010111111000001000	11101110001000111011001001010011000	13	13	228011032
11110010100011011010010100110100100	11101001101000110011011000110011000	14	14	330602976
11111000100011111001010100110001000	11011001001110100011100101001110000	14	14	288291128
11100110010011100111001000101010100	11001111001010110011010001010100100	12	12	114392056
11110010011010001101101010100110000	11111000100101011100010110100010100	17	17	742139224
11010011110110010001101001001011000	11111000110001010011001101011000100	17	17	757275200
11101001010011100110111010100010000	11100101101100011100010011001010100	20	20	961497896
10111110010111000011100010011000100	11110110001111000011010010010010100	8	8	3733088
11111101010000100101010011100011000	11111000110000111111100010000011000	12	12	151460800
11011110010011010001110001010010100	11100100111110010010010110001100100	19	19	1027078056
10110100111011010011010001001011000	11011100010101100100111001101001000	14	15	327491000
11111000100111000110001110001110000	11110110001001010100110100110100100	14	14	394651112
11010100111010011110100011001000100	11001100111011100001100011001101000	18	18	911881856
11110001011000111010010011011000100	11110010100111001100101010001011000	17	17	818294000
11101001101010001110100101001010100	11110000111010100111001001110000100	14	14	336825824
11110010101100011001100011100010100	11101001111000001110100101001100100	13	13	250720816
11001110111100000100111101000010100	11110001001100111011001100010010100	13	13	211891528
11110100100011100110100100110110000	11011010001100110111110010000100100	15	15	361684456
11101010011111110010000001001101000	11111001001100101001110010100110000	10	10	37219928
11010111100010101000101100110100100	11101001001100111100110100100100100	18	19	794557896
11111100001110001100100110011001000	11110001100011101001111000100100100	17	17	820924032
11110011010010100011100110001011000	11100110100110001110011010001010100	7	7	1483520
11101100001110010011101101001001000	11110010011100001111001100100100100	18	18	847953792
11110010011000111010101000111000100	11110010010011110100101001010100100	9	9	18128584
10111100111100011001010001010011000	11011100001111001001001100101101000	16	17	625696912
11011100011000111001111001000010100	11100110011000111100101100001011000	9	9	16633208
11101001001110001101111001001000100	11110010011000110111110000101000100	14	14	307615176
11010011010011101100010100111001000	11110010011000111010011000110100100	13	13	220134424
11111001001001110001110010001101000	11111100110000110011000111100000100	12	12	163276792
11100011001100111110001001110000100	11110010101100011110000111000011000	13	13	266683880
11100011110011010000111100010010100	11111001100100110010101010100110000	18	18	932891808
11001111101001010011010100010101000	11110010100110011010001011011100000	15	15	571055600
11001111001110001001110000101100100	11001110010011011010011001100010100	15	15	545225736
11101000110111001010001100101101000	11110100011100100011011101000110000	14	14	299454816
11101010010011101110000110100010100	11011011110000100110001101010100100	15	15	422342912
11100110110001010011100110010100100	11100100111010011010100110100110000	16	16	728295256
11111100010011110010000101010011000	11011001110101000110100011100101000	16	16	708479656
11100011110110011101001000101001000	10111101110001100011110001000110000	23	24	1048047784
10110111010010100010111010010100100	11011001001111101100011000010100100	13	13	190969328
11011001111000101100010011001011000	11001101010011110001001101010100100	17	17	778813360
11111000111000101001001011001110000	11111000100111100101000011001010100	11	11	78610992
11100110110010010011010100111001000	11111100011001001010011010101001000	11	11	72901656
11010101001111001101011001001000100	11111010001011100000110101100100100	18	18	932580472
11001110001111001010011001010010100	11111011101001000100101010001100100	18	19	961096336
11111100001010011101111000100000100	11011000111100100101001110001100100	14	14	249063072
10111010001110101001010010110010100	11110111000010110001011000111000100	9	9	10655816
11100110010011011000111100001100100	11111110000100101001110100010011000	13	13	251009376
11101001110110010001001010101011000	11010011101100011000111001001100100	12	12	95177408
11100100111101000100111000110101000	11111110001001001000110100110011000	11	11	73409216
11100110011010100110001110010101000	11010101010011101001010010110010100	18	18	984279352
11110011001100010110011010101001000	11110100100110011001001100110100100	20	20	1031487152
11100100111010101001101000101100100	11010011110001001111100010100100100	18	18	926234272
11010011111001000101100011001011000	11110001111111000100100100001010100	10	10	35679600
11110101101001000100101011001110000	11110011001001010011100100110100100	15	15	396260760
11101001001110101001111001011000000	11011001001101110011001000101110000	16	16	600075296
11101000111100100111000100111001000	11111100001110110001001100011010000	10	10	39815904
10111101001100010100111000111100000	11111001100001100011101001001011000	19	19	975846560
11101001100101100111101000001100100	10110011011000111100100110100110000	15	15	423716088
11110100100101100101001101100100100	11011000111100001100111010100101000	16	16	703444936
11100110010011110000110110100010100	11110100011000111001010100111000100	15	15	491289944
10110111000101001111000110001110000	11001100111100100111001100100100100	11	11	64428840
11100101011110001001001110010011000	11110010011010001110100101001100100	13	13	265821024
11001111100001101001110001001010100	11011000101111001010010011100011000	16	16	734071032
11001011110000111100101001011000100	11011001100110001110100110010101000	19	19	968457184
11101110010011001000110110010010100	11111001100011100100100100111000100	11	11	65085448
11111001100010110010001110011001000	11110010101001111001100001100101000	12	12	138090992
11111101000111000001100011100011000	11101001010011001101001111000100100	14	14	252556920
11111001110000101001001101101000100	11110010011110100011001100100100100	18	18	863268144
11100111001100010100111001101100000	11011100010010111100010011011100000	12	12	94891560
11010101001011110010011000101011000	11111000111010001010010011100110000	16	16	618467136
11111010010101001010011001100101000	11110101000111010011000101001011000	15	15	588179096
11110011100101001110001011000101000	11110001100111000111000100110011000	17	17	834468304
11101001010100111010010010111001000	11110010011101011000101001010010100	16	16	649089280
11100111010001001101100100111001000	11011110110001001001100100110010100	12	12	115148296
11011110011001011000100110001011000	11001010111110000110001101110000100	20	21	989583464
11110010001110100110101010001010100	11111011100000100111000110001100100	10	10	29992016
11010011110001111010001100011000100	11111000011001100110001110100101000	19	19	1011097120
11010011110110100011001010011000100	11100111100011010001001101100010100	19	20	1018112552
11110011100001100010111010010101000	11110010100110101100101001100100100	17	17	698857552
11110011111000010001100011001011000	11001111000110010011100111001010000	15	15	387809136
11011110001010001101010011010010100	11110010001101110010100110001010100	18	18	877189376
11010111110001010100101010010100100	11110011100011000011110011010000100	14	14	378657048
11110010011011001001101100001100100	11110100011010010100110100111001000	15	15	506406320
11101001100111010010100110001101000	11110010001011100101011010001100100	13	13	238250208
11100100111011111000000010110010100	11111000010011111100100011000100100	15	16	460391576
11110011100001100100110011010100100	11101011100100001111000110010010100	14	14	366479240
11011001001110011001100110001100100	11111000011110010010100110100010100	17	17	836358192
11110100011110011010001001001101000	11010011001111100010010100110011000	16	16	531891752
